Order_ID,Order_Date,Product,Category,Region,State,Customer_Segment,Quantity,Unit_Price,Sales,Discount,Profit
ORD10244,2024-09-02,Notebook,Office Supplies,North,Punjab,Consumer,5,311.47,1401.63,0.1,277.62
ORD10245,2025-03-21,Headphones,Electronics,North,Haryana,Consumer,5,3539.18,15926.3,0.1,1844.23
ORD10246,2025-09-27,Office Chair,Furniture,North,Haryana,Small Business,2,8610.2,16359.38,0.05,2481.61
ORD10247,2025-02-05,Monitor,Electronics,West,Rajasthan,Corporate,3,13255.68,39767.04,0.0,5584.94
ORD10248,2024-02-19,Desk,Furniture,East,Odisha,Consumer,5,13142.04,59139.17,0.1,10600.88
ORD10249,2025-04-21,Smartphone,Electronics,North,Punjab,Corporate,1,30111.8,30111.8,0.0,4009.9
ORD10250,2024-02-12,Office Chair,Furniture,South,Karnataka,Corporate,5,8003.89,32015.55,0.2,5403.84
ORD10251,2024-12-16,Keyboard,Electronics,North,Haryana,Consumer,5,1792.09,8960.45,0.0,1424.43
ORD10252,2025-03-10,Smartphone,Electronics,North,Delhi,Consumer,1,29138.1,26224.29,0.1,3402.2
ORD10253,2024-08-13,Backpack,Accessories,East,West Bengal,Consumer,1,1811.32,1539.62,0.15,297.12
ORD10254,2023-10-07,Mouse,Electronics,North,Punjab,Consumer,5,845.27,4226.33,0.0,594.64
ORD10255,2024-04-20,Backpack,Accessories,North,Delhi,Small Business,4,1462.42,5849.68,0.0,1202.85
ORD10256,2025-07-21,Tablet,Electronics,West,Gujarat,Corporate,2,24280.2,48560.4,0.0,7004.65
ORD10257,2023-06-24,Mouse,Electronics,North,Haryana,Consumer,1,885.33,796.79,0.1,111.99
ORD10258,2025-08-18,Smartphone,Electronics,East,Odisha,Consumer,2,24657.68,44383.83,0.1,5823.71
ORD10259,2024-07-07,Desk,Furniture,West,Gujarat,Corporate,5,13221.97,59498.85,0.1,9830.14
ORD10260,2025-09-27,Monitor,Electronics,East,Bihar,Corporate,1,12888.22,11599.4,0.1,1565.1
ORD10261,2023-06-21,Mouse,Electronics,South,Tamil Nadu,Corporate,4,985.78,3943.12,0.0,565.28
ORD10262,2024-06-03,Printer,Office Supplies,West,Maharashtra,Corporate,2,13899.96,22239.94,0.2,4448.58
ORD10263,2025-05-04,Monitor,Electronics,North,Haryana,Consumer,2,15437.43,26243.63,0.15,3288.09
ORD10264,2024-10-26,Office Chair,Furniture,North,Haryana,Corporate,4,9335.33,37341.3,0.0,7080.03
ORD10265,2025-06-15,Tablet,Electronics,West,Maharashtra,Consumer,3,22973.16,62027.54,0.1,8105.22
ORD10266,2025-11-01,Desk,Furniture,West,Maharashtra,Small Business,4,10800.9,38883.25,0.1,6377.38
ORD10267,2025-05-25,Headphones,Electronics,West,Maharashtra,Consumer,2,3361.85,6051.33,0.1,593.75
ORD10268,2025-11-16,Mouse,Electronics,East,West Bengal,Consumer,3,918.71,2756.12,0.0,379.08
ORD10269,2025-07-06,Backpack,Accessories,North,Punjab,Corporate,1,1654.17,1406.05,0.15,247.81
ORD10270,2023-06-04,Backpack,Accessories,South,Karnataka,Consumer,1,1950.81,1950.81,0.0,370.77
ORD10271,2023-03-09,Mouse,Electronics,North,Delhi,Consumer,3,861.89,2327.11,0.1,310.82
ORD10272,2025-06-25,Keyboard,Electronics,West,Maharashtra,Corporate,4,1592.36,6050.95,0.05,908.97
ORD10273,2023-07-03,Office Chair,Furniture,North,Delhi,Corporate,4,8235.73,32942.92,0.0,6180.05
ORD10274,2023-10-13,Notebook,Office Supplies,South,Karnataka,Small Business,4,333.84,1201.84,0.1,242.32
ORD10275,2025-04-04,Headphones,Electronics,South,Karnataka,Small Business,1,3341.62,3174.54,0.05,463.27
ORD10276,2023-11-20,Monitor,Electronics,East,Odisha,Corporate,4,15084.5,54304.21,0.1,6589.05
ORD10277,2024-09-05,Notebook,Office Supplies,East,West Bengal,Consumer,1,315.93,315.93,0.0,65.16
ORD10278,2024-03-24,Backpack,Accessories,East,Bihar,Small Business,2,1735.0,3123.0,0.1,532.69
ORD10279,2024-08-15,Office Chair,Furniture,North,Punjab,Small Business,5,8643.25,38894.64,0.1,7504.15
ORD10280,2024-06-23,Smartphone,Electronics,North,Punjab,Consumer,3,25797.15,73521.87,0.05,11373.34
ORD10281,2025-11-27,Mouse,Electronics,East,Odisha,Consumer,3,780.6,2341.8,0.0,337.47
ORD10282,2023-08-26,Keyboard,Electronics,West,Gujarat,Consumer,4,1752.87,7011.47,0.0,922.34
ORD10283,2025-11-25,Headphones,Electronics,South,Tamil Nadu,Consumer,2,3385.3,6093.54,0.1,634.86
ORD10284,2024-12-04,Headphones,Electronics,West,Rajasthan,Corporate,3,3769.01,9045.61,0.2,871.93
ORD10285,2025-03-06,Monitor,Electronics,South,Telangana,Consumer,4,15797.22,50551.12,0.2,6736.43
ORD10286,2024-09-30,Keyboard,Electronics,East,Bihar,Small Business,5,1975.93,8891.68,0.1,1065.27
ORD10287,2023-09-04,Monitor,Electronics,West,Gujarat,Small Business,3,14728.25,39766.29,0.1,5323.16
ORD10288,2025-12-15,Laptop,Electronics,South,Tamil Nadu,Corporate,3,52365.93,141388.0,0.1,18255.94
ORD10289,2025-01-13,Notebook,Office Supplies,West,Gujarat,Consumer,3,374.61,955.26,0.15,175.62
ORD10290,2023-05-20,Laptop,Electronics,North,Delhi,Corporate,4,50400.27,191521.03,0.05,24299.59
ORD10291,2023-10-07,Printer,Office Supplies,West,Maharashtra,Consumer,1,13225.03,13225.03,0.0,3116.56
ORD10292,2023-03-02,Smartphone,Electronics,North,Punjab,Consumer,4,25570.47,102281.89,0.0,15890.67
ORD10293,2024-11-17,Tablet,Electronics,North,Delhi,Consumer,3,23288.11,69864.32,0.0,10694.76
ORD10294,2025-09-17,Backpack,Accessories,East,West Bengal,Corporate,4,1646.72,6257.52,0.05,1288.72
ORD10295,2025-10-06,Office Chair,Furniture,West,Gujarat,Consumer,4,9467.03,34081.32,0.1,5879.77
ORD10296,2023-02-20,Monitor,Electronics,South,Tamil Nadu,Corporate,4,15239.56,51814.51,0.15,7131.9
ORD10297,2023-02-20,Smartphone,Electronics,West,Gujarat,Corporate,4,27403.23,109612.93,0.0,12795.63
ORD10298,2023-09-27,Smartphone,Electronics,South,Telangana,Small Business,1,26757.76,26757.76,0.0,3988.08
ORD10299,2024-08-06,Laptop,Electronics,South,Karnataka,Small Business,3,52612.86,126270.87,0.2,16734.91
ORD10300,2023-01-14,Headphones,Electronics,West,Maharashtra,Consumer,3,2683.2,7244.63,0.1,632.35
ORD10301,2024-06-11,Office Chair,Furniture,East,Odisha,Consumer,4,7756.26,27922.53,0.1,3969.95
ORD10302,2025-03-21,Desk,Furniture,South,Karnataka,Consumer,3,11440.21,30888.57,0.1,5683.29
ORD10303,2025-11-29,Headphones,Electronics,South,Telangana,Consumer,3,3862.18,11586.55,0.0,1900.93
ORD10304,2025-10-30,Printer,Office Supplies,South,Telangana,Consumer,5,13102.19,55684.29,0.15,11410.96
ORD10305,2023-04-15,Notebook,Office Supplies,East,Bihar,Consumer,3,328.94,937.48,0.05,188.84
ORD10306,2023-04-07,Keyboard,Electronics,South,Karnataka,Consumer,4,1544.2,5250.28,0.15,696.87
ORD10307,2023-12-14,Tablet,Electronics,North,Punjab,Small Business,2,22874.78,38887.13,0.15,4662.28
ORD10308,2024-12-14,Monitor,Electronics,North,Delhi,Corporate,1,15582.11,14803.01,0.05,2000.93
ORD10309,2023-08-19,Office Chair,Furniture,East,Odisha,Corporate,2,8571.19,15428.14,0.1,2328.02
ORD10310,2023-11-03,Monitor,Electronics,East,Bihar,Consumer,1,16890.1,16045.59,0.05,2231.29
ORD10311,2025-04-18,Backpack,Accessories,North,Punjab,Corporate,2,1758.26,3164.86,0.1,564.9
ORD10312,2024-10-12,Tablet,Electronics,South,Karnataka,Corporate,1,25047.02,25047.02,0.0,3869.2
ORD10313,2023-09-28,Backpack,Accessories,West,Maharashtra,Corporate,3,1723.56,4136.55,0.2,716.54
ORD10314,2024-11-24,Keyboard,Electronics,South,Karnataka,Consumer,3,1597.71,3834.5,0.2,477.73
ORD10315,2023-03-27,Office Chair,Furniture,North,Haryana,Consumer,1,9708.48,9223.06,0.05,1617.24
ORD10316,2024-06-09,Notebook,Office Supplies,West,Rajasthan,Corporate,2,331.51,629.87,0.05,139.61
ORD10317,2025-03-11,Desk,Furniture,West,Rajasthan,Consumer,5,10719.86,50919.36,0.05,9368.01
ORD10318,2024-07-06,Keyboard,Electronics,West,Rajasthan,Corporate,2,1988.39,3976.78,0.0,596.09
ORD10319,2023-08-07,Laptop,Electronics,South,Tamil Nadu,Consumer,4,56145.67,202124.41,0.1,27775.71
ORD10320,2025-01-15,Desk,Furniture,South,Tamil Nadu,Corporate,2,11267.1,21407.49,0.05,3437.72
ORD10321,2023-03-03,Desk,Furniture,South,Telangana,Small Business,3,12736.19,36298.15,0.05,7001.34
ORD10322,2024-01-11,Mouse,Electronics,North,Haryana,Consumer,4,941.98,3202.74,0.15,327.79
ORD10323,2023-06-15,Notebook,Office Supplies,South,Karnataka,Small Business,3,357.64,965.63,0.1,197.34
ORD10324,2024-01-10,Backpack,Accessories,North,Punjab,Consumer,4,1876.42,7130.4,0.05,1353.83
ORD10325,2025-11-01,Smartphone,Electronics,West,Maharashtra,Consumer,5,26715.03,133575.17,0.0,18631.45
ORD10326,2023-02-05,Office Chair,Furniture,South,Karnataka,Consumer,2,8776.94,17553.88,0.0,2855.93
ORD10327,2023-11-16,Backpack,Accessories,East,Bihar,Small Business,1,1732.61,1645.98,0.05,332.52
ORD10328,2024-07-06,Laptop,Electronics,West,Rajasthan,Small Business,5,55406.06,249327.26,0.1,36095.19
ORD10329,2025-04-17,Monitor,Electronics,North,Haryana,Consumer,5,15307.99,76539.95,0.0,9896.06
ORD10330,2025-12-25,Smartphone,Electronics,North,Haryana,Corporate,4,31137.98,105869.12,0.15,12442.55
ORD10331,2025-04-04,Monitor,Electronics,West,Gujarat,Consumer,4,15238.29,57905.52,0.05,7678.96
ORD10332,2024-05-06,Laptop,Electronics,West,Maharashtra,Small Business,2,55213.77,104906.15,0.05,14389.27
ORD10333,2023-02-26,Office Chair,Furniture,South,Telangana,Corporate,1,10000.44,9000.39,0.1,1596.08
ORD10334,2023-06-16,Office Chair,Furniture,West,Rajasthan,Small Business,2,8242.93,13188.69,0.2,1978.54
ORD10335,2023-07-01,Smartphone,Electronics,West,Gujarat,Consumer,2,30820.42,58558.79,0.05,7701.5
ORD10336,2025-06-15,Mouse,Electronics,North,Punjab,Corporate,3,850.01,2295.04,0.1,337.48
ORD10337,2023-01-14,Laptop,Electronics,East,Odisha,Consumer,1,48477.54,41205.91,0.15,5474.8
ORD10338,2024-12-27,Monitor,Electronics,North,Delhi,Corporate,2,15812.98,30044.67,0.05,3866.06
ORD10339,2025-02-20,Smartphone,Electronics,East,Bihar,Consumer,2,29418.86,50012.07,0.15,7412.2
ORD10340,2025-08-14,Tablet,Electronics,North,Punjab,Small Business,5,22816.94,108380.48,0.05,13042.1
ORD10341,2025-03-19,Keyboard,Electronics,South,Telangana,Small Business,5,1869.27,9346.34,0.0,1393.03
ORD10342,2023-10-05,Smartphone,Electronics,East,West Bengal,Corporate,2,23828.03,40507.66,0.15,4188.19
ORD10343,2024-03-16,Tablet,Electronics,South,Telangana,Consumer,5,25054.05,119006.72,0.05,14582.36
ORD10344,2024-02-08,Office Chair,Furniture,South,Tamil Nadu,Consumer,2,7237.71,13751.65,0.05,2416.32
ORD10345,2023-12-28,Keyboard,Electronics,North,Punjab,Corporate,5,1813.08,8158.84,0.1,1217.4
ORD10346,2025-04-25,Monitor,Electronics,East,West Bengal,Corporate,5,15733.01,74731.82,0.05,11086.91
ORD10347,2024-08-13,Mouse,Electronics,West,Gujarat,Consumer,3,901.0,2432.7,0.1,319.97
ORD10348,2024-09-07,Laptop,Electronics,East,Bihar,Corporate,5,48803.64,219616.38,0.1,26593.2
ORD10349,2024-07-29,Tablet,Electronics,North,Delhi,Corporate,4,28196.86,101508.69,0.1,14239.26
ORD10350,2023-08-26,Laptop,Electronics,North,Haryana,Corporate,2,48158.32,96316.65,0.0,13427.84
ORD10351,2025-02-18,Backpack,Accessories,North,Delhi,Consumer,1,1683.94,1515.54,0.1,309.38
ORD10352,2025-12-01,Printer,Office Supplies,South,Karnataka,Corporate,1,13166.02,13166.02,0.0,3126.73
ORD10353,2025-12-19,Mouse,Electronics,South,Karnataka,Consumer,2,974.43,1851.42,0.05,261.94
ORD10354,2024-06-16,Desk,Furniture,South,Telangana,Small Business,3,9717.8,29153.4,0.0,5308.05
ORD10355,2023-01-04,Headphones,Electronics,West,Gujarat,Consumer,2,3440.0,6536.01,0.05,847.51
ORD10356,2023-07-11,Tablet,Electronics,North,Haryana,Consumer,1,25744.12,24456.91,0.05,2214.41
ORD10357,2023-12-30,Headphones,Electronics,North,Delhi,Corporate,3,3845.87,10960.73,0.05,1677.8
ORD10358,2024-06-29,Monitor,Electronics,North,Haryana,Corporate,3,15836.99,45135.41,0.05,6818.39
ORD10359,2024-12-17,Laptop,Electronics,South,Telangana,Consumer,3,50225.32,135608.37,0.1,19923.06
ORD10360,2025-03-08,Mouse,Electronics,West,Rajasthan,Consumer,5,877.96,4389.8,0.0,555.97
ORD10361,2025-03-16,Headphones,Electronics,South,Tamil Nadu,Consumer,2,4041.91,7275.43,0.1,1108.52
ORD10362,2025-05-21,Keyboard,Electronics,North,Punjab,Consumer,5,1997.1,8487.7,0.15,1162.32
ORD10363,2025-10-03,Notebook,Office Supplies,West,Maharashtra,Consumer,1,342.43,325.31,0.05,75.92
ORD10364,2024-02-06,Notebook,Office Supplies,South,Karnataka,Consumer,2,364.47,619.6,0.15,139.75
ORD10365,2024-09-21,Smartphone,Electronics,South,Karnataka,Small Business,1,28584.09,28584.09,0.0,3791.02
ORD10366,2023-09-18,Monitor,Electronics,West,Maharashtra,Consumer,5,16259.4,81296.99,0.0,13185.72
ORD10367,2024-01-12,Backpack,Accessories,West,Gujarat,Consumer,2,1660.35,3154.66,0.05,582.42
ORD10368,2024-10-14,Desk,Furniture,North,Punjab,Corporate,3,12596.74,34011.19,0.1,5916.7
ORD10369,2024-03-03,Backpack,Accessories,North,Delhi,Corporate,4,1974.13,6712.06,0.15,1399.8
ORD10370,2023-11-22,Tablet,Electronics,West,Gujarat,Corporate,3,28861.26,86583.77,0.0,13575.55
ORD10371,2025-12-06,Desk,Furniture,North,Delhi,Small Business,4,11771.1,42375.96,0.1,8258.81
ORD10372,2023-05-16,Smartphone,Electronics,West,Rajasthan,Consumer,4,26434.19,95163.09,0.1,12532.92
ORD10373,2023-03-06,Backpack,Accessories,West,Rajasthan,Corporate,3,1898.5,4556.4,0.2,710.2
ORD10374,2023-12-20,Headphones,Electronics,East,Odisha,Corporate,3,2950.96,8852.89,0.0,1018.98
ORD10375,2025-01-27,Desk,Furniture,South,Tamil Nadu,Corporate,1,11824.03,10641.63,0.1,1913.69
ORD10376,2023-02-23,Keyboard,Electronics,East,Odisha,Corporate,4,1699.55,6118.39,0.1,866.61
ORD10377,2023-01-28,Printer,Office Supplies,West,Maharashtra,Consumer,5,11343.14,51044.13,0.1,9978.34
ORD10378,2024-08-01,Keyboard,Electronics,East,West Bengal,Corporate,2,1959.84,3527.7,0.1,429.76
ORD10379,2023-11-21,Keyboard,Electronics,East,Odisha,Small Business,1,1759.57,1671.6,0.05,217.25
ORD10380,2025-03-03,Backpack,Accessories,North,Punjab,Consumer,1,1716.93,1545.24,0.1,335.83
ORD10381,2025-11-01,Smartphone,Electronics,North,Punjab,Small Business,5,27456.53,116690.27,0.15,13390.61
ORD10382,2024-02-25,Headphones,Electronics,South,Telangana,Small Business,1,3519.63,3167.67,0.1,375.13
ORD10383,2024-12-05,Headphones,Electronics,East,Bihar,Consumer,1,3371.74,2697.39,0.2,373.01
ORD10384,2023-02-07,Notebook,Office Supplies,South,Karnataka,Small Business,1,326.83,294.14,0.1,61.87
ORD10385,2025-08-23,Office Chair,Furniture,East,Odisha,Consumer,2,7643.6,12994.12,0.15,2133.39
ORD10386,2023-04-17,Laptop,Electronics,North,Haryana,Consumer,3,50167.49,135452.22,0.1,19360.08
ORD10387,2025-04-25,Printer,Office Supplies,South,Karnataka,Consumer,5,14654.27,62280.64,0.15,12708.19
ORD10388,2025-09-28,Desk,Furniture,East,Odisha,Corporate,4,11731.13,37539.63,0.2,5585.2
ORD10389,2023-07-11,Backpack,Accessories,North,Punjab,Consumer,5,1815.42,8623.26,0.05,1859.74
ORD10390,2024-07-12,Backpack,Accessories,North,Delhi,Consumer,3,1917.41,5752.22,0.0,1216.53
ORD10391,2025-10-24,Monitor,Electronics,East,Odisha,Consumer,1,12368.95,11750.5,0.05,1821.07
ORD10392,2024-12-06,Mouse,Electronics,North,Delhi,Consumer,2,934.88,1682.79,0.1,247.02
ORD10393,2023-05-07,Notebook,Office Supplies,North,Punjab,Corporate,2,333.16,666.32,0.0,148.75
ORD10394,2024-03-10,Laptop,Electronics,West,Gujarat,Corporate,1,52045.69,44238.84,0.15,6097.38
ORD10395,2023-06-23,Printer,Office Supplies,South,Karnataka,Small Business,5,14608.72,73043.61,0.0,14096.89
ORD10396,2023-05-15,Keyboard,Electronics,North,Haryana,Consumer,1,1746.52,1659.19,0.05,212.99
ORD10397,2023-08-08,Office Chair,Furniture,North,Punjab,Corporate,4,8381.02,33524.09,0.0,5596.87
ORD10398,2025-09-05,Notebook,Office Supplies,West,Gujarat,Consumer,1,367.67,294.14,0.2,60.04
ORD10399,2025-07-05,Notebook,Office Supplies,East,Odisha,Corporate,3,341.27,921.42,0.1,168.6
ORD10400,2023-02-04,Backpack,Accessories,East,West Bengal,Small Business,2,1737.56,3301.36,0.05,663.03
ORD10401,2023-04-05,Monitor,Electronics,North,Punjab,Consumer,2,16788.15,28539.85,0.15,3715.63
ORD10402,2025-08-01,Tablet,Electronics,West,Gujarat,Small Business,2,22192.25,42165.27,0.05,6033.54
ORD10403,2024-01-14,Keyboard,Electronics,North,Delhi,Consumer,5,2012.17,8551.73,0.15,1098.06
ORD10404,2023-04-01,Notebook,Office Supplies,East,West Bengal,Consumer,3,385.46,982.91,0.15,185.41
ORD10405,2025-02-20,Notebook,Office Supplies,West,Rajasthan,Corporate,2,377.84,642.33,0.15,144.3
ORD10406,2025-08-03,Mouse,Electronics,West,Maharashtra,Small Business,4,1055.42,4010.61,0.05,590.34
ORD10407,2024-03-07,Notebook,Office Supplies,North,Punjab,Small Business,2,296.41,592.83,0.0,125.59
ORD10408,2024-03-08,Monitor,Electronics,West,Rajasthan,Consumer,2,16414.75,31188.02,0.05,3792.69
ORD10409,2024-03-04,Tablet,Electronics,East,West Bengal,Corporate,2,25581.54,48604.93,0.05,6348.61
ORD10410,2024-05-27,Office Chair,Furniture,South,Telangana,Corporate,3,9132.66,23288.28,0.15,4456.46
ORD10411,2023-03-14,Keyboard,Electronics,East,Bihar,Small Business,2,1720.51,3268.97,0.05,512.56
ORD10412,2023-06-18,Keyboard,Electronics,North,Haryana,Consumer,4,1812.98,6164.14,0.15,793.11
ORD10413,2023-03-08,Tablet,Electronics,North,Haryana,Small Business,1,26318.26,26318.26,0.0,3600.09
ORD10414,2023-07-01,Mouse,Electronics,West,Rajasthan,Corporate,4,893.67,3038.48,0.15,349.87
ORD10415,2023-01-24,Office Chair,Furniture,East,Bihar,Consumer,2,8698.02,13916.83,0.2,2033.79
ORD10416,2023-07-06,Monitor,Electronics,North,Haryana,Small Business,1,14007.83,12607.05,0.1,1565.94
ORD10417,2024-03-18,Laptop,Electronics,South,Tamil Nadu,Corporate,5,47805.44,227075.82,0.05,29812.62
ORD10418,2025-06-03,Monitor,Electronics,East,Bihar,Consumer,4,14520.54,49369.84,0.15,6378.66
ORD10419,2025-02-14,Monitor,Electronics,North,Punjab,Consumer,3,15582.24,46746.71,0.0,6800.82
ORD10420,2023-10-26,Monitor,Electronics,East,West Bengal,Consumer,3,15544.79,46634.38,0.0,6373.8
ORD10421,2025-08-01,Keyboard,Electronics,South,Karnataka,Consumer,4,1547.07,6188.27,0.0,985.81
ORD10422,2023-07-24,Laptop,Electronics,East,Odisha,Consumer,5,51736.59,232814.65,0.1,35850.44
ORD10423,2024-07-11,Notebook,Office Supplies,East,Bihar,Corporate,3,325.86,977.59,0.0,198.76
ORD10424,2024-12-16,Laptop,Electronics,North,Punjab,Consumer,5,51266.95,217884.55,0.15,18863.84
ORD10425,2023-11-08,Smartphone,Electronics,South,Karnataka,Small Business,1,27832.52,26440.89,0.05,3553.1
ORD10426,2023-02-23,Desk,Furniture,East,West Bengal,Consumer,2,12997.79,25995.59,0.0,4747.72
ORD10427,2023-08-30,Keyboard,Electronics,South,Telangana,Corporate,2,1746.62,2969.25,0.15,376.97
ORD10428,2025-01-22,Desk,Furniture,West,Rajasthan,Corporate,1,10750.14,9137.62,0.15,1458.04
ORD10429,2024-08-01,Printer,Office Supplies,West,Gujarat,Corporate,4,16753.23,63662.28,0.05,12841.06
ORD10430,2025-04-24,Office Chair,Furniture,East,Odisha,Consumer,1,9193.27,8273.94,0.1,1544.67
ORD10431,2025-09-17,Smartphone,Electronics,North,Delhi,Small Business,2,28876.95,57753.9,0.0,6682.93
ORD10432,2025-01-30,Desk,Furniture,South,Karnataka,Consumer,3,12613.21,35947.65,0.05,6713.3
ORD10433,2024-10-30,Laptop,Electronics,West,Rajasthan,Small Business,5,55698.77,278493.85,0.0,36089.84
ORD10434,2025-03-21,Desk,Furniture,East,West Bengal,Consumer,2,12739.1,21656.47,0.15,3793.14
ORD10435,2024-01-23,Printer,Office Supplies,West,Gujarat,Consumer,3,14622.62,39481.08,0.1,8527.22
ORD10436,2024-02-12,Desk,Furniture,South,Karnataka,Consumer,2,12481.04,24962.08,0.0,4637.24
ORD10437,2023-03-24,Backpack,Accessories,East,Odisha,Consumer,2,1735.27,3297.02,0.05,637.55
ORD10438,2024-04-17,Monitor,Electronics,West,Gujarat,Consumer,4,15810.73,60080.77,0.05,7968.94
ORD10439,2023-08-24,Monitor,Electronics,East,West Bengal,Consumer,5,16049.13,72221.1,0.1,8678.6
ORD10440,2023-05-16,Headphones,Electronics,North,Haryana,Consumer,4,3577.93,14311.73,0.0,1881.33
ORD10441,2025-08-23,Headphones,Electronics,North,Delhi,Consumer,2,3502.02,7004.04,0.0,826.92
ORD10442,2024-08-02,Monitor,Electronics,East,West Bengal,Corporate,2,13151.12,26302.24,0.0,3949.01
ORD10443,2024-03-12,Smartphone,Electronics,East,West Bengal,Consumer,5,32310.87,145398.92,0.1,24777.27
ORD10444,2025-12-11,Notebook,Office Supplies,North,Punjab,Consumer,5,322.12,1530.07,0.05,325.73
ORD10445,2024-04-24,Mouse,Electronics,South,Telangana,Small Business,3,887.91,2130.99,0.2,287.06
ORD10446,2024-02-20,Keyboard,Electronics,West,Gujarat,Corporate,3,1718.25,4639.27,0.1,671.73
ORD10447,2023-05-10,Office Chair,Furniture,South,Telangana,Consumer,2,8665.51,15597.92,0.1,3035.83
ORD10448,2025-07-25,Desk,Furniture,North,Haryana,Corporate,1,11145.8,10031.22,0.1,1810.57
ORD10449,2024-03-27,Printer,Office Supplies,South,Tamil Nadu,Corporate,3,14571.36,39342.66,0.1,8260.73
ORD10450,2024-10-13,Mouse,Electronics,East,Bihar,Consumer,3,822.7,2468.1,0.0,349.86
ORD10451,2023-06-20,Mouse,Electronics,West,Maharashtra,Small Business,5,928.54,4410.57,0.05,661.18
ORD10452,2023-07-04,Desk,Furniture,West,Maharashtra,Small Business,5,12291.33,55310.98,0.1,9575.7
ORD10453,2024-05-28,Tablet,Electronics,West,Gujarat,Consumer,4,23819.49,95277.96,0.0,12426.78
ORD10454,2023-06-22,Smartphone,Electronics,West,Gujarat,Consumer,5,30192.6,143414.87,0.05,17720.05
ORD10455,2024-01-06,Monitor,Electronics,West,Maharashtra,Corporate,5,14355.48,64599.68,0.1,8631.66
ORD10456,2023-07-20,Monitor,Electronics,West,Rajasthan,Small Business,3,15652.65,42262.16,0.1,6817.68
ORD10457,2024-11-01,Tablet,Electronics,North,Punjab,Consumer,4,27025.77,108103.07,0.0,13480.84
ORD10458,2023-04-20,Office Chair,Furniture,North,Haryana,Consumer,3,7634.39,20612.86,0.1,3315.71
ORD10459,2023-06-03,Monitor,Electronics,West,Gujarat,Corporate,1,14626.03,14626.03,0.0,2238.44
ORD10460,2024-06-02,Backpack,Accessories,North,Punjab,Corporate,5,1405.51,6324.78,0.1,1336.58
ORD10461,2024-03-10,Backpack,Accessories,East,Odisha,Consumer,2,1803.52,3426.69,0.05,661.41
ORD10462,2023-03-29,Office Chair,Furniture,West,Gujarat,Consumer,4,8993.7,30578.58,0.15,4554.83
ORD10463,2024-09-30,Monitor,Electronics,South,Telangana,Consumer,2,12446.2,22403.15,0.1,3158.14
ORD10464,2025-03-24,Keyboard,Electronics,North,Punjab,Small Business,2,1617.25,3072.78,0.05,433.47
